"Laps","Time","Cumulative Time","Distance","Avg Speed","Avg HR","Max HR","Total Ascent","Total Descent","Calories","Max Speed","Moving Time","Avg Moving Speed"
"1","24:37","24:37","5.00","12.2","102","134","102","95","122","17.1","24:33","12.2"
"2","30:37","55:14","5.00","9.8","143","169","331","20","311","13.1","30:31","9.8"
"3","25:27","1:20:41","5.00","11.8","154","169","226","95","257","17.1","25:27","11.8"
"4","22:58","1:43:38","5.00","13.1","149","168","112","197","178","21.1","22:58","13.1"
"5","19:42","2:03:20","5.00","15.2","142","154","3","190","110","19.1","19:41","15.2"
"6","21:42","2:25:02","5.00","13.8","138","150","82","161","112","19.3","21:42","13.8"
"7","24:56","2:49:58","5.00","12.0","137","155","203","177","185","19.4","24:49","12.1"
"8","16:11","3:06:09","3.70","13.7","142","179","161","236","160","17.5","16:10","13.7"
"Summary","3:06:09","3:06:09","38.70","12.5","138","179","1,214","1,168","1,434","21.1","3:05:51","12.5"
